EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON
Tornado,C,63,INDEPENDENCE,,15-NOV-55 15:30:00,CST,15-NOV-55 15:30:00,3,0,1,0,250K,0,,0,,,,F3,3.3,133,,,,,0,,,0,,,35.57,-91.80,35.60,-91.75
Tornado,C,63,INDEPENDENCE,,15-NOV-55 15:35:00,CST,15-NOV-55 15:35:00,0,0,0,0,250K,0,,0,,,,F3,7.2,133,,,,,0,,,0,,,35.60,-91.75,35.67,-91.65
Tornado,C,63,INDEPENDENCE,,15-NOV-55 15:40:00,CST,15-NOV-55 15:40:00,0,0,0,0,250K,0,,0,,,,F3,11.7,133,,,,,0,,,0,,,35.67,-91.65,35.72,-91.45
Tornado,C,23,CLEBURNE,,15-NOV-55 17:00:00,CST,15-NOV-55 17:00:00,0,0,0,0,25K,0,,0,,,,F3,0,33,,,,,0,,,0,,,35.43,-92.08,,
Tornado,C,75,LAWRENCE,,15-NOV-55 18:05:00,CST,15-NOV-55 18:05:00,9,0,0,0,250K,0,,0,,,,F3,3.8,880,,,,,0,,,0,,,35.90,-91.08,35.92,-91.02
Tornado,C,143,WASHINGTON,,15-NOV-55 19:30:00,CST,15-NOV-55 19:30:00,1,0,0,0,2.5K,0,,0,,,,F2,15,220,,,,,0,,,0,,,36.05,-94.00,36.13,-93.75
Thunderstorm Wind,C,17,CANADIAN,,22-APR-55 22:30:00,CST,22-APR-55 22:30:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,35.50,-97.78,,
Tornado,C,41,CUSTER,,20-SEP-55 16:00:00,CST,20-SEP-55 16:00:00,0,0,0,0,2.5K,0,,0,,,,F2,8.5,33,,,,,0,,,0,,,41.65,-99.38,41.73,-99.25
Tornado,C,9,BLAINE,,20-SEP-55 16:15:00,CST,20-SEP-55 16:15:00,0,0,0,0,2.5K,0,,0,,,,F1,12.1,33,,,,,0,,,0,,,41.92,-99.87,42.07,-99.73
Tornado,C,129,NUCKOLLS,,20-SEP-55 20:00:00,CST,20-SEP-55 20:00:00,0,0,0,0,2.5K,0,,0,,,,F1,5.9,33,,,,,0,,,0,,,40.23,-97.97,40.30,-97.88
Thunderstorm Wind,C,21,BERRIEN,,09-JUL-55 09:30:00,CST,09-JUL-55 09:30:00,0,0,0,0,0,0,,70,,,,,0,0,,,,,0,,,0,,,42.08,-86.40,,
Tornado,C,125,OAKLAND,,15-JUL-55 08:00:00,CST,15-JUL-55 08:00:00,0,0,0,0,2.5K,0,,0,,,,F1,0,33,,,,,0,,,0,,,42.68,-83.37,,
Thunderstorm Wind,C,163,WAYNE,,27-JUL-55 15:00:00,CST,27-JUL-55 15:00:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,42.38,-83.00,,
Thunderstorm Wind,C,163,WAYNE,,01-AUG-55 14:40:00,CST,01-AUG-55 14:40:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,42.38,-83.00,,
Tornado,C,15,BARRY,,06-AUG-55 15:35:00,CST,06-AUG-55 15:35:00,1,0,0,0,25K,0,,0,,,,F2,.5,100,,,,,0,,,0,,,42.65,-85.28,,
Tornado,C,75,JACKSON,,06-AUG-55 17:00:00,CST,06-AUG-55 17:00:00,0,0,0,0,2.5K,0,,0,,,,F2,7.9,300,,,,,0,,,0,,,42.10,-84.33,42.15,-84.18
Thunderstorm Wind,C,55,GRAND TRAVERSE,,20-AUG-55 10:40:00,CST,20-AUG-55 10:40:00,0,0,0,0,0,0,,61,,,,,0,0,,,,,0,,,0,,,44.50,-85.40,,
Hail,C,163,WAYNE,,10-SEP-55 19:00:00,CST,10-SEP-55 19:00:00,0,0,0,0,0,0,,1.00,,,,,0,0,,,,,0,,,0,,,42.38,-83.00,,
Hail,C,5,ALLEGAN,,23-OCT-55 18:00:00,CST,23-OCT-55 18:00:00,0,0,0,0,0,0,,4.00,,,,,0,0,,,,,0,,,0,,,42.58,-85.90,,
Thunderstorm Wind,C,5,ALLEGAN,,23-OCT-55 18:00:00,CST,23-OCT-55 18:00:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,42.58,-85.90,,
Tornado,C,91,HOWELL,,16-NOV-55 00:15:00,CST,16-NOV-55 00:15:00,2,0,0,0,25K,0,,0,,,,F2,4.3,1000,,,,,0,,,0,,,36.67,-91.90,36.70,-91.83
Thunderstorm Wind,C,119,MCDONALD,,26-MAY-55 19:30:00,CST,26-MAY-55 19:30:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,36.50,-94.50,,
Thunderstorm Wind,C,57,GRATIOT,,23-OCT-55 19:00:00,CST,23-OCT-55 19:00:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,43.28,-84.58,,
Thunderstorm Wind,C,63,HURON,,23-OCT-55 20:00:00,CST,23-OCT-55 20:00:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,43.70,-82.68,,
Hail,C,163,WAYNE,,13-NOV-55 19:20:00,CST,13-NOV-55 19:20:00,0,0,0,0,0,0,,4.00,,,,,0,0,,,,,0,,,0,,,42.38,-83.00,,
Thunderstorm Wind,C,155,SHIAWASSEE,,03-DEC-55 23:30:00,CST,03-DEC-55 23:30:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,43.00,-84.00,,
Thunderstorm Wind,C,5,CUMBERLAND,,20-JUN-55 15:00:00,CST,20-JUN-55 15:00:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,43.70,-70.28,,
Tornado,C,115,LINN,,26-MAY-55 19:00:00,CST,26-MAY-55 19:00:00,0,0,0,0,2.5K,0,,0,,,,F1,.2,10,,,,,0,,,0,,,39.83,-93.22,,
Thunderstorm Wind,C,107,CROSBY,,04-OCT-55 16:00:00,CST,04-OCT-55 16:00:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,33.70,-101.18,,
Tornado,C,143,TULSA,,07-AUG-55 15:00:00,CST,07-AUG-55 15:00:00,0,0,0,0,.03K,0,,0,,,,F1,5.9,400,,,,,0,,,0,,,36.05,-95.95,36.12,-95.88
Thunderstorm Wind,C,85,LOVE,,07-AUG-55 20:00:00,CST,07-AUG-55 20:00:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,33.88,-97.08,,
Thunderstorm Wind,C,149,WASHITA,,08-AUG-55 17:00:00,CST,08-AUG-55 17:00:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,35.38,-99.40,,
Thunderstorm Wind,C,19,CARTER,,23-AUG-55 16:40:00,CST,23-AUG-55 16:40:00,0,0,0,0,0,0,,52,,,,,0,0,,,,,0,,,0,,,34.28,-97.00,,
Thunderstorm Wind,C,93,MAJOR,,03-SEP-55 15:00:00,CST,03-SEP-55 15:00:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,36.28,-98.50,,
Hail,C,17,CANADIAN,,03-SEP-55 19:30:00,CST,03-SEP-55 19:30:00,0,0,0,0,0,0,,.75,,,,,0,0,,,,,0,,,0,,,35.38,-98.18,,
Hail,C,39,CUSTER,,03-SEP-55 20:30:00,CST,03-SEP-55 20:30:00,0,0,0,0,0,0,,1.00,,,,,0,0,,,,,0,,,0,,,35.50,-98.68,,
Thunderstorm Wind,C,109,OKLAHOMA,,29-SEP-55 18:30:00,CST,29-SEP-55 18:30:00,0,0,0,0,0,0,,78,,,,,0,0,,,,,0,,,0,,,35.58,-97.58,,
Hail,C,161,SHERIDAN,,02-JUN-55 16:15:00,CST,02-JUN-55 16:15:00,0,0,0,0,0,0,,1.00,,,,,0,0,,,,,0,,,0,,,42.78,-102.18,,
Tornado,C,99,KEARNEY,,02-JUN-55 17:30:00,CST,02-JUN-55 17:30:00,0,0,0,0,25K,0,,0,,,,F2,6.5,33,,,,,0,,,0,,,40.47,-98.90,40.57,-98.88
Tornado,C,139,PIERCE,,02-JUN-55 20:00:00,CST,02-JUN-55 20:00:00,0,0,0,0,2.5K,0,,0,,,,F0,.1,33,,,,,0,,,0,,,42.38,-97.62,,
Hail,C,83,HARLAN,,04-JUN-55 17:00:00,CST,04-JUN-55 17:00:00,0,0,0,0,0,0,,.00,,,,,0,0,,,,,0,,,0,,,40.00,-99.18,,
Tornado,C,169,THAYER,,04-JUN-55 18:20:00,CST,04-JUN-55 18:20:00,0,0,0,0,250K,0,,0,,,,F4,0,440,,,,,0,,,0,,,40.00,-97.55,40.02,-97.53
Tornado,C,169,THAYER,,04-JUN-55 19:00:00,CST,04-JUN-55 19:00:00,0,0,0,0,0K,0,,0,,,,F1,0,33,,,,,0,,,0,,,40.02,-97.50,,
Hail,C,169,THAYER,,04-JUN-55 19:00:00,CST,04-JUN-55 19:00:00,0,0,0,0,0,0,,.00,,,,,0,0,,,,,0,,,0,,,40.00,-97.50,,
Tornado,C,177,WASHINGTON,,04-JUN-55 21:25:00,CST,04-JUN-55 21:25:00,0,0,0,0,0K,0,,0,,,,F0,.3,33,,,,,0,,,0,,,41.45,-96.03,,
Hail,C,65,FURNAS,,10-JUN-55 19:00:00,CST,10-JUN-55 19:00:00,0,0,0,0,0,0,,1.00,,,,,0,0,,,,,0,,,0,,,40.20,-100.18,,
Hail,C,29,CHASE,,16-JUN-55 16:15:00,CST,16-JUN-55 16:15:00,0,0,0,0,0,0,,1.00,,,,,0,0,,,,,0,,,0,,,40.50,-101.68,,
Hail,C,33,CHEYENNE,,16-JUN-55 16:56:00,CST,16-JUN-55 16:56:00,0,0,0,0,0,0,,.75,,,,,0,0,,,,,0,,,0,,,41.08,-103.00,,
Tornado,C,179,WAYNE,,17-JUN-55 13:00:00,CST,17-JUN-55 13:00:00,0,0,0,0,2.5K,0,,0,,,,F2,10.6,40,,,,,0,,,0,,,42.25,-97.10,42.35,-96.93
Hail,C,45,DAWES,,18-JUN-55 13:36:00,CST,18-JUN-55 13:36:00,0,0,0,0,0,0,,1.00,,,,,0,0,,,,,0,,,0,,,42.78,-103.08,,
Hail,C,111,LINCOLN,,19-JUN-55 19:17:00,CST,19-JUN-55 19:17:00,0,0,0,0,0,0,,1.00,,,,,0,0,,,,,0,,,0,,,41.08,-100.68,,
Hail,C,111,LINCOLN,,19-JUN-55 19:30:00,CST,19-JUN-55 19:30:00,0,0,0,0,0,0,,.00,,,,,0,0,,,,,0,,,0,,,41.08,-100.50,,
Hail,C,155,SAUNDERS,,20-JUN-55 17:30:00,CST,20-JUN-55 17:30:00,0,0,0,0,0,0,,1.00,,,,,0,0,,,,,0,,,0,,,41.20,-96.58,,
Hail,C,41,CUSTER,,23-JUN-55 06:00:00,CST,23-JUN-55 06:00:00,0,0,0,0,0,0,,1.75,,,,,0,0,,,,,0,,,0,,,41.70,-100.00,,
Hail,C,67,GAGE,,23-JUN-55 22:00:00,CST,23-JUN-55 22:00:00,0,0,0,0,0,0,,1.00,,,,,0,0,,,,,0,,,0,,,40.50,-96.90,,
Hail,C,53,DODGE,,24-JUN-55 06:30:00,CST,24-JUN-55 06:30:00,0,0,0,0,0,0,,.75,,,,,0,0,,,,,0,,,0,,,41.58,-96.68,,
Tornado,C,157,SCOTTS BLUFF,,27-JUN-55 00:15:00,CST,27-JUN-55 00:15:00,0,0,0,0,2.5K,0,,0,,,,F0,.1,33,,,,,0,,,0,,,41.97,-103.95,,
Hail,C,103,PENNINGTON,,09-JUL-55 20:43:00,CST,09-JUL-55 20:43:00,0,0,0,0,0,0,,2.00,,,,,0,0,,,,,0,,,0,,,44.00,-103.08,,
Thunderstorm Wind,C,13,BROWN,,12-JUL-55 15:00:00,CST,12-JUL-55 15:00:00,0,0,0,0,0,0,,73,,,,,0,0,,,,,0,,,0,,,45.50,-98.40,,
Thunderstorm Wind,C,5,BEADLE,,12-JUL-55 16:39:00,CST,12-JUL-55 16:39:00,0,0,0,0,0,0,,60,,,,,0,0,,,,,0,,,0,,,44.38,-98.18,,
Tornado,C,13,BRYAN,,23-APR-55 02:30:00,CST,23-APR-55 02:30:00,0,0,0,0,2.5K,0,,0,,,,F1,0,33,,,,,0,,,0,,,33.93,-96.55,,
Tornado,C,133,SEMINOLE,,23-APR-55 06:00:00,CST,23-APR-55 06:00:00,0,0,0,0,0K,0,,0,,,,F1,0,33,,,,,0,,,0,,,35.17,-96.47,,
Tornado,C,121,PITTSBURG,,26-APR-55 01:30:00,CST,26-APR-55 01:30:00,0,0,0,0,2.5K,0,,0,,,,F1,.1,100,,,,,0,,,0,,,34.75,-95.90,,
Tornado,C,31,CORSON,,19-APR-55 15:00:00,CST,19-APR-55 15:00:00,2,0,0,0,2.5K,0,,0,,,,F0,7.2,50,,,,,0,,,0,,,45.47,-100.90,45.57,-100.83
Tornado,C,129,WALWORTH,,19-APR-55 15:00:00,CST,19-APR-55 15:00:00,0,0,0,0,.25K,0,,0,,,,F1,4.6,33,,,,,0,,,0,,,45.33,-100.12,45.40,-100.12
Tornado,C,41,DEWEY,,19-APR-55 15:00:00,CST,19-APR-55 15:00:00,0,0,0,0,2.5K,0,,0,,,,F2,0,30,,,,,0,,,0,,,45.05,-101.17,,
Tornado,C,107,POTTER,,19-APR-55 15:00:00,CST,19-APR-55 15:00:00,0,0,0,0,2.5K,0,,0,,,,F2,2.3,100,,,,,0,,,0,,,45.93,-99.83,45.98,-99.82
Tornado,C,107,POTTER,,19-APR-55 15:00:00,CST,19-APR-55 15:00:00,0,0,0,0,.25K,0,,0,,,,F2,10.8,67,,,,,0,,,0,,,45.02,-99.93,45.17,-99.85
Tornado,C,31,CORSON,,19-APR-55 15:50:00,CST,19-APR-55 15:50:00,0,0,0,0,.25K,0,,0,,,,F0,3.8,50,,,,,0,,,0,,,45.47,-100.78,45.52,-100.85
Tornado,C,107,POTTER,,19-APR-55 16:08:00,CST,19-APR-55 16:08:00,0,0,0,0,2.5K,0,,0,,,,F2,18.2,27,,,,,0,,,0,,,45.02,-100.12,45.27,-99.98
Tornado,C,13,BROWN,,19-APR-55 18:00:00,CST,19-APR-55 18:00:00,0,0,0,0,.25K,0,,0,,,,F2,4.6,50,,,,,0,,,0,,,45.50,-98.50,45.57,-98.50
Tornado,C,45,EDMUNDS,,19-APR-55 18:05:00,CST,19-APR-55 18:05:00,0,0,0,0,0K,0,,0,,,,F2,8.2,100,,,,,0,,,0,,,45.25,-99.17,45.37,-99.23
Hail,C,103,PENNINGTON,,24-MAY-55 15:30:00,CST,24-MAY-55 15:30:00,0,0,0,0,0,0,,1.75,,,,,0,0,,,,,0,,,0,,,44.00,-102.58,,
Hail,C,33,CUSTER,,01-JUN-55 11:55:00,CST,01-JUN-55 11:55:00,0,0,0,0,0,0,,1.75,,,,,0,0,,,,,0,,,0,,,43.70,-103.40,,
Tornado,C,13,BROWN,,28-JUN-55 18:30:00,CST,28-JUN-55 18:30:00,0,0,0,0,25K,0,,0,,,,F2,5.4,50,,,,,0,,,0,,,45.30,-98.17,45.33,-98.05
Hail,C,49,FAULK,,28-JUN-55 22:00:00,CST,28-JUN-55 22:00:00,0,0,0,0,0,0,,5.00,,,,,0,0,,,,,0,,,0,,,45.20,-99.00,,
Hail,C,65,HUGHES,,01-JUL-55 14:24:00,CST,01-JUL-55 14:24:00,0,0,0,0,0,0,,1.50,,,,,0,0,,,,,0,,,0,,,44.50,-100.40,,
Tornado,C,45,EDMUNDS,,01-JUL-55 15:15:00,CST,01-JUL-55 15:15:00,0,0,0,0,0K,0,,0,,,,F1,.3,33,,,,,0,,,0,,,45.45,-99.67,,
Hail,C,89,MCPHERSON,,01-JUL-55 16:45:00,CST,01-JUL-55 16:45:00,0,0,0,0,0,0,,1.50,,,,,0,0,,,,,0,,,0,,,45.78,-99.68,,
Tornado,C,17,BUFFALO,,01-JUL-55 19:00:00,CST,01-JUL-55 19:00:00,0,0,0,0,0K,0,,0,,,,F0,.8,220,,,,,0,,,0,,,44.03,-98.98,,
Tornado,C,483,WHEELER,,18-APR-55 18:45:00,CST,18-APR-55 18:45:00,0,0,0,0,25K,0,,0,,,,F3,8.9,100,,,,,0,,,0,,,35.40,-100.10,35.50,-100.00
Hail,C,309,MCLENNAN,,20-APR-55 14:28:00,CST,20-APR-55 14:28:00,0,0,0,0,0,0,,1.75,,,,,0,0,,,,,0,,,0,,,31.70,-97.28,,
Thunderstorm Wind,C,161,FREESTONE,,20-APR-55 14:45:00,CST,20-APR-55 14:45:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,31.50,-96.08,,
Hail,C,203,HARRISON,,20-APR-55 22:30:00,CST,20-APR-55 22:30:00,0,0,0,0,0,0,,1.00,,,,,0,0,,,,,0,,,0,,,32.50,-94.68,,
Hail,C,429,STEPHENS,,22-APR-55 18:00:00,CST,22-APR-55 18:00:00,0,0,0,0,0,0,,1.00,,,,,0,0,,,,,0,,,0,,,32.78,-98.90,,
Hail,C,503,YOUNG,,22-APR-55 19:00:00,CST,22-APR-55 19:00:00,0,0,0,0,0,0,,.75,,,,,0,0,,,,,0,,,0,,,33.20,-98.50,,
Hail,C,503,YOUNG,,22-APR-55 23:00:00,CST,22-APR-55 23:00:00,0,0,0,0,0,0,,2.00,,,,,0,0,,,,,0,,,0,,,33.08,-98.58,,
Tornado,C,253,JONES,,22-APR-55 23:25:00,CST,22-APR-55 23:25:00,0,0,0,0,0K,0,,0,,,,F0,0,33,,,,,0,,,0,,,32.58,-99.67,,
Hail,C,181,GRAYSON,,27-APR-55 15:00:00,CST,27-APR-55 15:00:00,0,0,0,0,0,0,,1.00,,,,,0,0,,,,,0,,,0,,,33.70,-96.68,,
Hail,C,121,DENTON,,27-APR-55 17:00:00,CST,27-APR-55 17:00:00,0,0,0,0,0,0,,1.75,,,,,0,0,,,,,0,,,0,,,33.38,-97.08,,
Hail,C,205,HARTLEY,,29-APR-55 20:00:00,CST,29-APR-55 20:00:00,0,0,0,0,0,0,,.00,,,,,0,0,,,,,0,,,0,,,36.00,-102.50,,
Tornado,C,389,REEVES,,05-MAY-55 19:00:00,CST,05-MAY-55 19:00:00,1,0,0,0,0K,0,,0,,,,F2,0,33,,,,,0,,,0,,,31.42,-103.53,,
Thunderstorm Wind,C,23,MIDDLESEX,,22-JUN-55 03:00:00,CST,22-JUN-55 03:00:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,40.50,-74.58,,
Hail,C,25,MONMOUTH,,16-OCT-55 13:15:00,CST,16-OCT-55 13:15:00,0,0,0,0,0,0,,1.00,,,,,0,0,,,,,0,,,0,,,40.20,-74.08,,
Tornado,C,25,MONMOUTH,,16-OCT-55 14:10:00,CST,16-OCT-55 14:10:00,0,0,0,0,0K,0,,0,,,,F2,3.8,100,,,,,0,,,0,,,40.30,-74.08,40.32,-74.00
Hail,C,227,HOWARD,,17-JAN-55 16:39:00,CST,17-JAN-55 16:39:00,0,0,0,0,0,0,,.75,,,,,0,0,,,,,0,,,0,,,32.20,-101.50,,
Tornado,C,337,MONTAGUE,,20-MAR-55 08:30:00,CST,20-MAR-55 08:30:00,1,0,0,0,25K,0,,0,,,,F1,17.2,800,,,,,0,,,0,,,33.73,-97.68,33.92,-97.48
Tornado,C,349,NAVARRO,,20-MAR-55 15:00:00,CST,20-MAR-55 15:00:00,0,0,0,0,2.5K,0,,0,,,,F2,.3,50,,,,,0,,,0,,,32.08,-96.72,,
Thunderstorm Wind,C,293,LIMESTONE,,05-JUN-55 17:30:00,CST,05-JUN-55 17:30:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,31.70,-96.50,,
Tornado,C,151,WOODS,,04-JUN-55 20:30:00,CST,04-JUN-55 20:30:00,0,0,0,0,25K,0,,0,,,,F1,2,100,,,,,0,,,0,,,36.50,-98.85,,
Tornado,C,93,MAJOR,,04-JUN-55 22:00:00,CST,04-JUN-55 22:00:00,0,0,0,0,2.5K,0,,0,,,,F1,5.9,300,,,,,0,,,0,,,36.25,-98.53,36.32,-98.47
Thunderstorm Wind,C,47,GARFIELD,,04-JUN-55 22:00:00,CST,04-JUN-55 22:00:00,0,0,0,0,0,0,,64,,,,,0,0,,,,,0,,,0,,,36.38,-97.90,,
Thunderstorm Wind,C,13,BROWN,,17-SEP-55 21:00:00,CST,17-SEP-55 21:00:00,0,0,0,0,0,0,,70,,,,,0,0,,,,,0,,,0,,,45.50,-98.40,,
Tornado,C,19,BUTTE,,20-SEP-55 12:15:00,CST,20-SEP-55 12:15:00,0,0,0,0,2.5K,0,,0,,,,F2,1.3,177,,,,,0,,,0,,,44.72,-103.42,,
Thunderstorm Wind,C,27,CLAY,,20-SEP-55 19:30:00,CST,20-SEP-55 19:30:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,43.00,-96.90,,
Thunderstorm Wind,C,45,ELLIS,,02-JUN-55 19:44:00,CST,02-JUN-55 19:44:00,0,0,0,0,0,0,,70,,,,,0,0,,,,,0,,,0,,,36.28,-99.78,,
Hail,C,141,TILLMAN,,03-JUN-55 18:00:00,CST,03-JUN-55 18:00:00,0,0,0,0,0,0,,1.75,,,,,0,0,,,,,0,,,0,,,34.28,-99.08,,
Tornado,C,45,ELLIS,,03-JUN-55 18:30:00,CST,03-JUN-55 18:30:00,0,0,0,0,2.5K,0,,0,,,,F1,0,33,,,,,0,,,0,,,36.27,-99.92,,
Hail,C,45,ELLIS,,03-JUN-55 19:00:00,CST,03-JUN-55 19:00:00,0,0,0,0,0,0,,.75,,,,,0,0,,,,,0,,,0,,,36.08,-99.78,,
Tornado,C,93,MAJOR,,03-JUN-55 21:15:00,CST,03-JUN-55 21:15:00,0,0,0,0,.25K,0,,0,,,,F1,5.9,200,,,,,0,,,0,,,36.20,-98.85,36.27,-98.78
Hail,C,141,TILLMAN,,04-JUN-55 17:30:00,CST,04-JUN-55 17:30:00,0,0,0,0,0,0,,1.75,,,,,0,0,,,,,0,,,0,,,34.38,-99.00,,
Tornado,C,15,CADDO,,04-JUN-55 19:00:00,CST,04-JUN-55 19:00:00,0,0,0,0,25K,0,,0,,,,F2,0,300,,,,,0,,,0,,,35.50,-98.50,,
Hail,C,35,CATAWBA,,11-APR-55 15:00:00,CST,11-APR-55 15:00:00,0,0,0,0,0,0,,2.00,,,,,0,0,,,,,0,,,0,,,35.58,-81.40,,
Thunderstorm Wind,C,35,GRAND FORKS,,03-MAY-55 16:30:00,CST,03-MAY-55 16:30:00,0,0,0,0,0,0,,70,,,,,0,0,,,,,0,,,0,,,48.00,-97.18,,
Tornado,C,9,BOTTINEAU,,03-JUN-55 15:00:00,CST,03-JUN-55 15:00:00,0,0,0,0,0K,0,,0,,,,,2.5,30,,,,,0,,,0,,,48.67,-100.38,,
Tornado,C,105,WILLIAMS,,29-JUN-55 20:15:00,CST,29-JUN-55 20:15:00,0,0,0,0,0K,0,,0,,,,F0,0,33,,,,,0,,,0,,,48.00,-104.00,,
Tornado,C,35,GRAND FORKS,,30-JUN-55 15:30:00,CST,30-JUN-55 15:30:00,0,0,0,0,2.5K,0,,0,,,,F2,4.1,77,,,,,0,,,0,,,48.08,-97.17,48.13,-97.10
Tornado,C,17,CASS,,30-JUN-55 16:00:00,CST,30-JUN-55 16:00:00,0,0,0,0,2.5K,0,,0,,,,,0,33,,,,,0,,,0,,,46.75,-96.80,,
Tornado,C,29,EMMONS,,01-JUL-55 17:10:00,CST,01-JUL-55 17:10:00,0,0,0,0,25K,0,,0,,,,F3,1.3,40,,,,,0,,,0,,,46.38,-100.30,46.42,-100.25
Tornado,C,77,RICHLAND,,02-JUL-55 18:00:00,CST,02-JUL-55 18:00:00,19,0,2,0,250K,0,,0,,,,F4,9.1,150,,,,,0,,,0,,,46.50,-97.00,46.50,-96.80
Tornado,C,61,MOUNTRAIL,,05-JUL-55 17:15:00,CST,05-JUL-55 17:15:00,0,0,0,0,25K,0,,0,,,,F4,28,100,,,,,0,,,0,,,48.43,-102.33,48.73,-101.92
Hail,C,9,BOTTINEAU,,06-JUL-55 17:30:00,CST,06-JUL-55 17:30:00,0,0,0,0,0,0,,.75,,,,,0,0,,,,,0,,,0,,,48.78,-100.40,,
Tornado,C,59,MORTON,,06-JUL-55 20:00:00,CST,06-JUL-55 20:00:00,0,0,0,0,2.5K,0,,0,,,,F1,7.4,17,,,,,0,,,0,,,46.82,-101.28,46.90,-101.17
Thunderstorm Wind,C,59,MORTON,,06-JUL-55 21:00:00,CST,06-JUL-55 21:00:00,0,0,0,0,0,0,,65,,,,,0,0,,,,,0,,,0,,,46.78,-100.78,,
Thunderstorm Wind,C,59,MORTON,,26-JUL-55 00:23:00,CST,26-JUL-55 00:23:00,0,0,0,0,0,0,,65,,,,,0,0,,,,,0,,,0,,,46.78,-100.78,,
Tornado,C,55,MCLEAN,,03-AUG-55 15:00:00,CST,03-AUG-55 15:00:00,0,0,0,0,2.5K,0,,0,,,,,0,33,,,,,0,,,0,,,47.30,-101.25,,
Tornado,C,55,MCLEAN,,03-AUG-55 15:00:00,CST,03-AUG-55 15:00:00,0,0,0,0,2.5K,0,,0,,,,F2,0,33,,,,,0,,,0,,,47.33,-101.00,,
Tornado,C,125,POTTAWATOMIE,,26-APR-55 12:00:00,CST,26-APR-55 12:00:00,0,0,0,0,2.5K,0,,0,,,,F1,0,33,,,,,0,,,0,,,35.30,-97.00,,
Hail,C,149,WASHITA,,26-APR-55 17:20:00,CST,26-APR-55 17:20:00,0,0,0,0,0,0,,.75,,,,,0,0,,,,,0,,,0,,,35.28,-99.00,,
Tornado,C,15,CADDO,,26-APR-55 18:15:00,CST,26-APR-55 18:15:00,0,0,0,0,.25K,0,,0,,,,F0,0,33,,,,,0,,,0,,,35.13,-98.60,,
Tornado,C,15,CADDO,,26-APR-55 18:15:00,CST,26-APR-55 18:15:00,0,0,0,0,250K,0,,0,,,,F2,0,33,,,,,0,,,0,,,35.08,-98.60,,
Thunderstorm Wind,C,13,BROWN,,15-SEP-55 17:00:00,CST,15-SEP-55 17:00:00,0,0,0,0,0,0,,75,,,,,0,0,,,,,0,,,0,,,45.50,-98.40,,
Hail,C,55,MCLEAN,,03-AUG-55 18:00:00,CST,03-AUG-55 18:00:00,0,0,0,0,0,0,,2.75,,,,,0,0,,,,,0,,,0,,,47.50,-101.08,,
Thunderstorm Wind,C,255,KARNES,,20-MAR-55 15:00:00,CST,20-MAR-55 15:00:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,29.08,-98.00,,
Hail,C,309,MCLENNAN,,20-MAR-55 15:46:00,CST,20-MAR-55 15:46:00,0,0,0,0,0,0,,1.75,,,,,0,0,,,,,0,,,0,,,31.70,-97.28,,
Thunderstorm Wind,C,29,BEXAR,,20-MAR-55 16:00:00,CST,20-MAR-55 16:00:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,29.48,-98.50,,
Tornado,C,27,BELL,,20-MAR-55 16:15:00,CST,20-MAR-55 16:15:00,1,0,0,0,0K,0,,0,,,,F1,4.1,20,,,,,0,,,0,,,31.12,-97.73,31.12,-97.67
